datetime,speed,wind_dir,temp,radiation,precip,ctime,mtime
2020-06-19 00:04:00,4.4,38.2,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:05:00,5.7,72.2,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:06:00,4.4,60.6,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:07:00,4.7,45.6,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:08:00,3.6,104.2,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:09:00,5.3,46.1,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:10:00,5.4,17.0,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:11:00,6.8,32.6,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:12:00,6.3,50.5,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:13:00,5.2,54.6,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:14:00,5.4,34.6,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:15:00,6.3,27.9,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:16:00,6.2,24.0,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:17:00,5.2,41.0,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:18:00,6.1,39.3,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:19:00,5.9,75.2,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:20:00,5.2,56.4,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:21:00,4.7,2.7,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:22:00,4.2,61.9,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:23:00,3.6,53.7,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:24:00,3.2,33.7,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:25:00,5.7,49.5,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:26:00,6.2,39.3,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:27:00,5.5,38.0,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:28:00,5.8,35.8,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:29:00,5.2,49.4,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:30:00,4.5,50.6,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:31:00,5.3,61.6,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:32:00,5.6,27.9,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:33:00,6.5,67.8,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:34:00,5.8,42.3,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:35:00,5.0,72.8,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:36:00,4.7,48.2,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:37:00,4.3,45.1,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:38:00,3.8,49.6,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:39:00,4.3,24.3,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:40:00,5.0,54.5,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:41:00,4.4,5.4,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:42:00,4.7,24.4,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:43:00,4.4,32.2,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:44:00,3.4,55.3,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:45:00,4.1,68.1,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:46:00,4.1,35.0,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:47:00,4.6,41.3,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:48:00,4.3,65.1,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:49:00,5.4,39.0,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:50:00,5.6,33.5,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:51:00,5.8,37.6,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:52:00,5.3,52.5,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:53:00,5.2,30.3,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:54:00,4.8,43.9,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:55:00,6.7,53.1,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:56:00,6.1,43.8,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:57:00,5.4,24.4,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:58:00,5.8,72.8,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:59:00,6.0,49.2,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:00:00,6.1,32.6,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:01:00,6.6,42.8,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:02:00,5.2,33.0,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:03:00,5.5,39.6,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:04:00,5.0,29.8,23.4,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:05:00,4.5,48.3,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:06:00,4.7,51.1,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:07:00,4.8,41.1,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:08:00,4.9,42.8,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:09:00,4.4,62.2,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:10:00,4.9,54.5,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:11:00,5.3,351.5,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:12:00,5.2,33.0,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:13:00,5.1,18.6,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:14:00,4.9,66.2,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:15:00,5.3,58.8,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:16:00,4.5,41.9,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:17:00,4.6,48.3,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:18:00,4.0,48.6,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:19:00,4.3,48.2,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:20:00,4.9,59.7,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:21:00,3.9,23.9,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:22:00,5.1,52.1,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:23:00,6.4,11.0,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:24:00,5.3,17.3,23.3,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:25:00,5.1,53.8,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:26:00,5.1,44.4,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:27:00,4.8,43.2,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:28:00,3.8,30.3,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:29:00,5.2,35.2,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:30:00,6.2,22.8,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:31:00,5.9,70.5,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:32:00,6.7,51.3,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:33:00,5.5,42.7,23.2,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:34:00,7.1,61.3,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:35:00,6.5,32.3,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:36:00,7.0,49.3,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:37:00,6.0,64.6,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:38:00,6.5,52.8,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:39:00,6.3,41.3,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:40:00,5.6,46.0,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:41:00,6.2,24.9,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:42:00,5.9,28.7,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:43:00,5.4,41.0,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:44:00,5.2,37.0,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:45:00,6.3,52.4,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:46:00,5.6,58.5,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:47:00,5.7,43.1,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:48:00,5.9,36.5,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:49:00,4.8,36.4,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:50:00,4.6,42.0,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:51:00,4.1,41.9,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:52:00,4.8,56.4,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:53:00,4.6,6.9,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:54:00,6.8,54.3,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:55:00,6.2,51.3,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:56:00,4.6,34.7,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:57:00,5.3,22.4,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:58:00,4.9,45.1,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 01:59:00,5.6,40.4,23.1,0,0.0,2020-06-19 01:35:02,2020-06-20 01:35:34
2020-06-19 00:00:00,5.2,74.7,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:01:00,5.9,50.0,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:02:00,7.3,47.4,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:03:00,5.6,18.7,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:04:00,4.4,38.2,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:05:00,5.7,72.2,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:06:00,4.4,60.6,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:07:00,4.7,45.6,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:08:00,3.6,104.2,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:09:00,5.3,46.1,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:10:00,5.4,17.0,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:11:00,6.8,32.6,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:12:00,6.3,50.5,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:13:00,5.2,54.6,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:14:00,5.4,34.6,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:15:00,6.3,27.9,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:16:00,6.2,24.0,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:17:00,5.2,41.0,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:18:00,6.1,39.3,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:19:00,5.9,75.2,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:20:00,5.2,56.4,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:21:00,4.7,2.7,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:22:00,4.2,61.9,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:23:00,3.6,53.7,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:24:00,3.2,33.7,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:25:00,5.7,49.5,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:26:00,6.2,39.3,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:27:00,5.5,38.0,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:28:00,5.8,35.8,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:29:00,5.2,49.4,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:30:00,4.5,50.6,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:31:00,5.3,61.6,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:32:00,5.6,27.9,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:33:00,6.5,67.8,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:34:00,5.8,42.3,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:35:00,5.0,72.8,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:36:00,4.7,48.2,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:37:00,4.3,45.1,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:38:00,3.8,49.6,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:39:00,4.3,24.3,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:40:00,5.0,54.5,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:41:00,4.4,5.4,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:42:00,4.7,24.4,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:43:00,4.4,32.2,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:44:00,3.4,55.3,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:45:00,4.1,68.1,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:46:00,4.1,35.0,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:47:00,4.6,41.3,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:48:00,4.3,65.1,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:49:00,5.4,39.0,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:50:00,5.6,33.5,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:51:00,5.8,37.6,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:52:00,5.3,52.5,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:53:00,5.2,30.3,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:54:00,4.8,43.9,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:55:00,6.7,53.1,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:56:00,6.1,43.8,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:57:00,5.4,24.4,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:58:00,5.8,72.8,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 00:59:00,6.0,49.2,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:00:00,6.1,32.6,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:01:00,6.6,42.8,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:02:00,5.2,33.0,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:03:00,5.5,39.6,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:04:00,5.0,29.8,23.4,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:05:00,4.5,48.3,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:06:00,4.7,51.1,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:07:00,4.8,41.1,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:08:00,4.9,42.8,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:09:00,4.4,62.2,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:10:00,4.9,54.5,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:11:00,5.3,351.5,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:12:00,5.2,33.0,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:13:00,5.1,18.6,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:14:00,4.9,66.2,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:15:00,5.3,58.8,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:16:00,4.5,41.9,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:17:00,4.6,48.3,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:18:00,4.0,48.6,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:19:00,4.3,48.2,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:20:00,4.9,59.7,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:21:00,3.9,23.9,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:22:00,5.1,52.1,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:23:00,6.4,11.0,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:24:00,5.3,17.3,23.3,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:25:00,5.1,53.8,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:26:00,5.1,44.4,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:27:00,4.8,43.2,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:28:00,3.8,30.3,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:29:00,5.2,35.2,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:30:00,6.2,22.8,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:31:00,5.9,70.5,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:32:00,6.7,51.3,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:33:00,5.5,42.7,23.2,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:34:00,7.1,61.3,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:35:00,6.5,32.3,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:36:00,7.0,49.3,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:37:00,6.0,64.6,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:38:00,6.5,52.8,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:39:00,6.3,41.3,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:40:00,5.6,46.0,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:41:00,6.2,24.9,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:42:00,5.9,28.7,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:43:00,5.4,41.0,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:44:00,5.2,37.0,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:45:00,6.3,52.4,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:46:00,5.6,58.5,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:47:00,5.7,43.1,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:48:00,5.9,36.5,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:49:00,4.8,36.4,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:50:00,4.6,42.0,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:51:00,4.1,41.9,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:52:00,4.8,56.4,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:53:00,4.6,6.9,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:54:00,6.8,54.3,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:55:00,6.2,51.3,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:56:00,4.6,34.7,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:57:00,5.3,22.4,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:58:00,4.9,45.1,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:59:00,5.6,40.4,23.1,0,0.0,2020-06-19 01:50:03,2020-06-20 01:50:36
2020-06-19 01:00:00,6.1,32.6,23.4,0,0.0,2020-06-19 02:05:05,2020-06-20 02:05:38
2020-06-19 01:01:00,6.6,42.8,23.4,0,0.0,2020-06-19 02:05:05,2020-06-20 02:05:38
2020-06-19 01:02:00,5.2,33.0,23.4,0,0.0,2020-06-19 02:05:05,2020-06-20 02:05:38
2020-06-19 01:03:00,5.5,39.6,23.4,0,0.0,2020-06-19 02:05:05,2020-06-20 02:05:38
2020-06-19 01:04:00,5.0,29.8,23.4,0,0.0,2020-06-19 02:05:05,2020-06-20 02:05:38
2020-06-19 01:05:00,4.5,48.3,23.3,0,0.0,2020-06-19 02:05:05,2020-06-20 02:05:38
2020-06-19 01:06:00,4.7,51.1,23.3,0,0.0,2020-06-19 02:05:05,2020-06-20 02:05:38
2020-06-19 01:07:00,4.8,41.1,23.3,0,0.0,2020-06-19 02:05:05,2020-06-20 02:05:38
2020-06-19 01:08:00,4.9,42.8,23.3,0,0.0,2020-06-19 02:05:05,2020-06-20 02:05:38
